#doneu m, a, b = 
#        x              poli            horner        diferencia
   7.523000e-01    5.710688e-05    5.698204e-05    1.248409e-07
   7.523500e-01    5.680338e-05    5.692244e-05    1.190529e-07
   7.524000e-01    5.715889e-05    5.757809e-05    4.192007e-07
   7.524500e-01    5.659500e-05    5.674362e-05    1.486260e-07
   7.525000e-01    5.688494e-05    5.739927e-05    5.143338e-07
   7.525500e-01    5.649389e-05    5.626678e-05    2.271008e-07
   7.526000e-01    5.682254e-05    5.728006e-05    4.575231e-07
   7.526500e-01    5.706623e-05    5.614758e-05    9.186551e-07
   7.527000e-01    5.657067e-05    5.656481e-05    5.857146e-09
   7.527500e-01    5.639111e-05    5.650520e-05    1.140943e-07
   7.528000e-01    5.646929e-05    5.650520e-05    3.591413e-08
   7.528500e-01    5.644757e-05    5.650520e-05    5.763286e-08
   7.529000e-01    5.657927e-05    5.650520e-05    7.406197e-08
   7.529500e-01    5.611930e-05    5.614758e-05    2.827437e-08
   7.530000e-01    5.642368e-05    5.614758e-05    2.761080e-07
   7.530500e-01    5.613639e-05    5.543232e-05    7.040690e-07
   7.531000e-01    5.607860e-05    5.590916e-05    1.694389e-07
   7.531500e-01    5.584476e-05    5.596876e-05    1.240005e-07
   7.532000e-01    5.586859e-05    5.525351e-05    6.150876e-07
   7.532500e-01    5.580736e-05    5.602837e-05    2.210036e-07
   7.533000e-01    5.542264e-05    5.501509e-05    4.075519e-07
   7.533500e-01    5.539987e-05    5.549192e-05    9.205905e-08
   7.534000e-01    5.517279e-05    5.555153e-05    3.787391e-07
   7.534500e-01    5.551809e-05    5.573034e-05    2.122506e-07
   7.535000e-01    5.509104e-05    5.477667e-05    3.143687e-07
   7.535500e-01    5.517491e-05    5.483627e-05    3.386376e-07
   7.536000e-01    5.529287e-05    5.531311e-05    2.023808e-08
   7.536500e-01    5.519159e-05    5.477667e-05    4.149188e-07
   7.537000e-01    5.522868e-05    5.489588e-05    3.327987e-07
   7.537500e-01    5.468888e-05    5.465746e-05    3.141758e-08
   7.538000e-01    5.460240e-05    5.489588e-05    2.934794e-07
   7.538500e-01    5.471187e-05    5.435944e-05    3.524292e-07
   7.539000e-01    5.473616e-05    5.489588e-05    1.597218e-07
   7.539500e-01    5.466036e-05    5.543232e-05    7.719573e-07
   7.540000e-01    5.472289e-05    5.382299e-05    8.998977e-07
   7.540500e-01    5.493864e-05    5.435944e-05    5.792026e-07
   7.541000e-01    5.398139e-05    5.495548e-05    9.740943e-07
   7.541500e-01    5.419287e-05    5.489588e-05    7.030067e-07
   7.542000e-01    5.424240e-05    5.471706e-05    4.746653e-07
   7.542500e-01    5.431100e-05    5.388260e-05    4.284011e-07
   7.543000e-01    5.417515e-05    5.376339e-05    4.117574e-07
   7.543500e-01    5.429677e-05    5.435944e-05    6.266782e-08
   7.544000e-01    5.409471e-05    5.429983e-05    2.051238e-07
   7.544500e-01    5.379248e-05    5.418062e-05    3.881432e-07
   7.545000e-01    5.357135e-05    5.418062e-05    6.092705e-07
   7.545500e-01    5.391815e-05    5.376339e-05    1.547596e-07
   7.546000e-01    5.356871e-05    5.370378e-05    1.350782e-07
   7.546500e-01    5.361080e-05    5.328655e-05    3.242458e-07
   7.547000e-01    5.367188e-05    5.322695e-05    4.449357e-07
   7.547500e-01    5.364765e-05    5.280972e-05    8.379357e-07
   7.548000e-01    5.364239e-05    5.245209e-05    1.190307e-06
   7.548500e-01    5.312235e-05    5.322695e-05    1.045992e-07
   7.549000e-01    5.293154e-05    5.286932e-05    6.222035e-08
   7.549500e-01    5.323652e-05    5.358458e-05    3.480563e-07
   7.550000e-01    5.286009e-05    5.358458e-05    7.244853e-07
   7.550500e-01    5.321785e-05    5.358458e-05    3.667228e-07
   7.551000e-01    5.325182e-05    5.286932e-05    3.824971e-07
   7.551500e-01    5.282786e-05    5.292892e-05    1.010631e-07
   7.552000e-01    5.267614e-05    5.221367e-05    4.624708e-07
   7.552500e-01    5.259095e-05    5.233288e-05    2.580673e-07
   7.553000e-01    5.308800e-05    5.203485e-05    1.053140e-06
   7.553500e-01    5.276946e-05    5.215406e-05    6.154005e-07
   7.554000e-01    5.258902e-05    5.221367e-05    3.753521e-07
   7.554500e-01    5.256155e-05    5.263090e-05    6.934715e-08
   7.555000e-01    5.185260e-05    5.275011e-05    8.975148e-07
   7.555500e-01    5.223537e-05    5.245209e-05    2.167217e-07
   7.556000e-01    5.186526e-05    5.233288e-05    4.676149e-07
   7.556500e-01    5.204733e-05    5.280972e-05    7.623894e-07
   7.557000e-01    5.203960e-05    5.221367e-05    1.740736e-07
   7.557500e-01    5.205068e-05    5.125999e-05    7.906892e-07
   7.558000e-01    5.184216e-05    5.173683e-05    1.053268e-07
   7.558500e-01    5.178654e-05    5.227327e-05    4.867288e-07
   7.559000e-01    5.151130e-05    5.209446e-05    5.831571e-07
   7.559500e-01    5.131781e-05    5.197525e-05    6.574446e-07
   7.560000e-01    5.182521e-05    5.072355e-05    1.101656e-06
   7.560500e-01    5.151691e-05    5.090237e-05    6.145456e-07
   7.561000e-01    5.134658e-05    5.108118e-05    2.654015e-07
   7.561500e-01    5.180595e-05    5.131960e-05    4.863468e-07
   7.562000e-01    5.097275e-05    5.114079e-05    1.680382e-07
   7.562500e-01    5.136527e-05    5.066395e-05    7.013259e-07
   7.563000e-01    5.100524e-05    5.167723e-05    6.719893e-07
   7.563500e-01    5.073488e-05    5.120039e-05    4.655121e-07
   7.564000e-01    5.109417e-05    5.143881e-05    3.446403e-07
   7.564500e-01    5.111453e-05    5.102158e-05    9.295400e-08
   7.565000e-01    5.139199e-05    5.125999e-05    1.320004e-07
   7.565500e-01    5.039174e-05    5.084276e-05    4.510221e-07
   7.566000e-01    5.037873e-05    5.143881e-05    1.060074e-06
   7.566500e-01    5.031367e-05    5.036592e-05    5.225229e-08
   7.567000e-01    5.118738e-05    4.994869e-05    1.238684e-06
   7.567500e-01    5.078332e-05    4.994869e-05    8.346287e-07
   7.568000e-01    5.014459e-05    4.953146e-05    6.131268e-07
   7.568500e-01    5.062716e-05    5.060434e-05    2.282104e-08
   7.569000e-01    5.029390e-05    4.982948e-05    4.644135e-07
   7.569500e-01    5.009845e-05    5.090237e-05    8.039206e-07
   7.570000e-01    4.971298e-05    5.090237e-05    1.189383e-06
   7.570500e-01    4.985679e-05    4.988909e-05    3.229434e-08
   7.571000e-01    5.023869e-05    4.988909e-05    3.496061e-07
   7.571500e-01    4.980471e-05    4.959106e-05    2.136439e-07
   7.572000e-01    4.998533e-05    4.994869e-05    3.664172e-08
   7.572500e-01    4.984179e-05    4.857779e-05    1.264008e-06
   7.573000e-01    4.949329e-05    4.965067e-05    1.573826e-07
   7.573500e-01    4.916332e-05    4.971027e-05    5.469556e-07
   7.574000e-01    4.915417e-05    4.917383e-05    1.966691e-08
   7.574500e-01    4.923381e-05    4.887581e-05    3.580062e-07
   7.575000e-01    4.946609e-05    4.929304e-05    1.730477e-07
   7.575500e-01    4.949336e-05    4.941225e-05    8.110510e-08
   7.576000e-01    4.906228e-05    4.911423e-05    5.194670e-08
   7.576500e-01    4.937985e-05    4.923344e-05    1.464177e-07
   7.577000e-01    4.888144e-05    4.899502e-05    1.135777e-07
   7.577500e-01    4.906163e-05    4.810095e-05    9.606811e-07
   7.578000e-01    4.934524e-05    4.827976e-05    1.065480e-06
   7.578500e-01    4.928968e-05    4.839897e-05    8.907118e-07
   7.579000e-01    4.902905e-05    4.929304e-05    2.639899e-07
   7.579500e-01    4.832492e-05    4.905462e-05    7.297022e-07
   7.580000e-01    4.835448e-05    4.851818e-05    1.637054e-07
   7.580500e-01    4.852166e-05    4.869699e-05    1.753324e-07
   7.581000e-01    4.854804e-05    4.857779e-05    2.974411e-08
   7.581500e-01    4.854345e-05    4.804134e-05    5.021102e-07
   7.582000e-01    4.821454e-05    4.827976e-05    6.522532e-08
   7.582500e-01    4.861926e-05    4.845858e-05    1.606822e-07
   7.583000e-01    4.822280e-05    4.833937e-05    1.165718e-07
   7.583500e-01    4.796391e-05    4.822016e-05    2.562483e-07
   7.584000e-01    4.787239e-05    4.810095e-05    2.285560e-07
   7.584500e-01    4.796806e-05    4.768372e-05    2.843408e-07
   7.585000e-01    4.779406e-05    4.756451e-05    2.295492e-07
   7.585500e-01    4.813013e-05    4.786253e-05    2.675988e-07
   7.586000e-01    4.778417e-05    4.774332e-05    4.084723e-08
   7.586500e-01    4.759063e-05    4.696846e-05    6.221744e-07
   7.587000e-01    4.753462e-05    4.833937e-05    8.047464e-07
   7.587500e-01    4.763101e-05    4.756451e-05    6.650589e-08
   7.588000e-01    4.740297e-05    4.714727e-05    2.556953e-07
   7.588500e-01    4.748150e-05    4.714727e-05    3.342248e-07
   7.589000e-01    4.718573e-05    4.750490e-05    3.191708e-07
   7.589500e-01    4.739997e-05    4.673004e-05    6.699265e-07
   7.590000e-01    4.691720e-05    4.744530e-05    5.280963e-07
   7.590500e-01    4.658679e-05    4.708767e-05    5.008769e-07
   7.591000e-01    4.700478e-05    4.637241e-05    6.323680e-07
   7.591500e-01    4.744100e-05    4.708767e-05    3.533278e-07
   7.592000e-01    4.724517e-05    4.643202e-05    8.131501e-07
   7.592500e-01    4.715160e-05    4.756451e-05    4.129033e-07
   7.593000e-01    4.709114e-05    4.649162e-05    5.995207e-07
   7.593500e-01    4.633362e-05    4.726648e-05    9.328651e-07
   7.594000e-01    4.620523e-05    4.732609e-05    1.120858e-06
   7.594500e-01    4.682517e-05    4.631281e-05    5.123620e-07
   7.595000e-01    4.650961e-05    4.744530e-05    9.356881e-07
   7.595500e-01    4.699267e-05    4.577637e-05    1.216307e-06
   7.596000e-01    4.650484e-05    4.625320e-05    2.516317e-07
   7.596500e-01    4.628846e-05    4.631281e-05    2.434899e-08
   7.597000e-01    4.620942e-05    4.678965e-05    5.802212e-07
   7.597500e-01    4.628262e-05    4.547834e-05    8.042807e-07
   7.598000e-01    4.650805e-05    4.595518e-05    5.528709e-07
   7.598500e-01    4.557439e-05    4.571676e-05    1.423723e-07
   7.599000e-01    4.624419e-05    4.553795e-05    7.062372e-07
   7.599500e-01    4.595769e-05    4.571676e-05    2.409288e-07
   7.600000e-01    4.594260e-05    4.512072e-05    8.218813e-07
   7.600500e-01    4.560285e-05    4.601479e-05    4.119356e-07
   7.601000e-01    4.587721e-05    4.619360e-05    3.163877e-07
   7.601500e-01    4.535007e-05    4.529953e-05    5.053516e-08
   7.602000e-01    4.545191e-05    4.547834e-05    2.643719e-08
   7.602500e-01    4.538413e-05    4.577637e-05    3.922396e-07
   7.603000e-01    4.590950e-05    4.595518e-05    4.568210e-08
   7.603500e-01    4.549922e-05    4.512072e-05    3.784990e-07
   7.604000e-01    4.488342e-05    4.565716e-05    7.737362e-07
   7.604500e-01    4.537342e-05    4.482269e-05    5.507245e-07
   7.605000e-01    4.457010e-05    4.541874e-05    8.486350e-07
   7.605500e-01    4.488746e-05    4.565716e-05    7.696981e-07
   7.606000e-01    4.502045e-05    4.529953e-05    2.790803e-07
   7.606500e-01    4.515026e-05    4.446507e-05    6.851951e-07
   7.607000e-01    4.507451e-05    4.440546e-05    6.690498e-07
   7.607500e-01    4.465908e-05    4.500151e-05    3.424248e-07
   7.608000e-01    4.476823e-05    4.458427e-05    1.839580e-07
   7.608500e-01    4.465690e-05    4.488230e-05    2.253983e-07
   7.609000e-01    4.469759e-05    4.482269e-05    1.250992e-07
   7.609500e-01    4.487541e-05    4.446507e-05    4.103495e-07
   7.610000e-01    4.489886e-05    4.518032e-05    2.814631e-07
   7.610500e-01    4.502310e-05    4.518032e-05    1.572189e-07
   7.611000e-01    4.424136e-05    4.440546e-05    1.640983e-07
   7.611500e-01    4.466960e-05    4.440546e-05    2.641355e-07
   7.612000e-01    4.417692e-05    4.404783e-05    1.290900e-07
   7.612500e-01    4.394053e-05    4.440546e-05    4.649301e-07
   7.613000e-01    4.434784e-05    4.446507e-05    1.172266e-07
   7.613500e-01    4.409429e-05    4.380941e-05    2.848792e-07
   7.614000e-01    4.479063e-05    4.386902e-05    9.216092e-07
   7.614500e-01    4.373155e-05    4.351139e-05    2.201632e-07
   7.615000e-01    4.389729e-05    4.321337e-05    6.839218e-07
   7.615500e-01    4.361890e-05    4.398823e-05    3.693312e-07
   7.616000e-01    4.408846e-05    4.410744e-05    1.897934e-08
   7.616500e-01    4.362214e-05    4.345179e-05    1.703520e-07
   7.617000e-01    4.405975e-05    4.321337e-05    8.463794e-07
   7.617500e-01    4.403134e-05    4.404783e-05    1.649096e-08
   7.618000e-01    4.318624e-05    4.309416e-05    9.207724e-08
   7.618500e-01    4.343177e-05    4.315376e-05    2.780071e-07
   7.619000e-01    4.289038e-05    4.327297e-05    3.825880e-07
   7.619500e-01    4.357373e-05    4.345179e-05    1.219450e-07
   7.620000e-01    4.332113e-05    4.357100e-05    2.498637e-07
   7.620500e-01    4.291464e-05    4.267693e-05    2.377164e-07
   7.621000e-01    4.356177e-05    4.285574e-05    7.060335e-07
   7.621500e-01    4.293021e-05    4.339218e-05    4.619760e-07
   7.622000e-01    4.292728e-05    4.357100e-05    6.437185e-07
   7.622500e-01    4.295693e-05    4.297495e-05    1.801527e-08
   7.623000e-01    4.289996e-05    4.285574e-05    4.421599e-08
   7.623500e-01    4.287554e-05    4.303455e-05    1.590088e-07
   7.624000e-01    4.266761e-05    4.369020e-05    1.022596e-06
   7.624500e-01    4.294676e-05    4.243851e-05    5.082511e-07
   7.625000e-01    4.240908e-05    4.231930e-05    8.978532e-08
   7.625500e-01    4.263410e-05    4.291534e-05    2.812485e-07
   7.626000e-01    4.251910e-05    4.315376e-05    6.346600e-07
   7.626500e-01    4.243662e-05    4.339218e-05    9.555588e-07
   7.627000e-01    4.214823e-05    4.184246e-05    3.057685e-07
   7.627500e-01    4.248838e-05    4.208088e-05    4.075009e-07
   7.628000e-01    4.266009e-05    4.208088e-05    5.792135e-07
   7.628500e-01    4.234998e-05    4.237890e-05    2.891829e-08
   7.629000e-01    4.171472e-05    4.267693e-05    9.622054e-07
   7.629500e-01    4.216990e-05    4.184246e-05    3.274363e-07
   7.630000e-01    4.195717e-05    4.214048e-05    1.833105e-07
   7.630500e-01    4.177689e-05    4.214048e-05    3.635905e-07
   7.631000e-01    4.185256e-05    4.208088e-05    2.283159e-07
   7.631500e-01    4.213248e-05    4.142523e-05    7.072558e-07
   7.632000e-01    4.155777e-05    4.214048e-05    5.827096e-07
   7.632500e-01    4.150721e-05    4.208088e-05    5.736729e-07
   7.633000e-01    4.123572e-05    4.208088e-05    8.451607e-07
   7.633500e-01    4.111583e-05    4.172325e-05    6.074188e-07
   7.634000e-01    4.163927e-05    4.136562e-05    2.736488e-07
   7.634500e-01    4.182255e-05    4.142523e-05    3.973255e-07
   7.635000e-01    4.183772e-05    4.118681e-05    6.509144e-07
   7.635500e-01    4.101287e-05    4.118681e-05    1.739354e-07
   7.636000e-01    4.117404e-05    4.160404e-05    4.300018e-07
   7.636500e-01    4.150165e-05    4.059076e-05    9.108917e-07
   7.637000e-01    4.065460e-05    4.065037e-05    4.234607e-09
   7.637500e-01    4.079354e-05    4.106760e-05    2.740599e-07
   7.638000e-01    4.168004e-05    4.118681e-05    4.932335e-07
   7.638500e-01    4.144493e-05    4.059076e-05    8.541647e-07
   7.639000e-01    4.060792e-05    4.035234e-05    2.555716e-07
   7.639500e-01    4.099528e-05    4.047155e-05    5.237271e-07
   7.640000e-01    4.105729e-05    4.017353e-05    8.837596e-07
   7.640500e-01    4.079394e-05    4.070997e-05    8.396455e-08
   7.641000e-01    4.069695e-05    4.047155e-05    2.253983e-07
   7.641500e-01    4.025968e-05    4.059076e-05    3.310815e-07
   7.642000e-01    4.023578e-05    4.011393e-05    1.218505e-07
   7.642500e-01    4.057826e-05    3.987551e-05    7.027556e-07
   7.643000e-01    4.013340e-05    4.005432e-05    7.908238e-08
   7.643500e-01    4.042111e-05    4.059076e-05    1.696535e-07
   7.644000e-01    4.074102e-05    4.005432e-05    6.866976e-07
   7.644500e-01    4.039276e-05    3.987551e-05    5.172551e-07
   7.645000e-01    4.006179e-05    4.011393e-05    5.213224e-08
   7.645500e-01    4.063609e-05    3.927946e-05    1.356631e-06
   7.646000e-01    3.977345e-05    3.951788e-05    2.555680e-07
   7.646500e-01    3.941980e-05    3.975630e-05    3.364985e-07
   7.647000e-01    3.982845e-05    4.106760e-05    1.239147e-06
   7.647500e-01    3.991162e-05    4.059076e-05    6.791415e-07
   7.648000e-01    4.013123e-05    4.011393e-05    1.730223e-08
   7.648500e-01    4.004023e-05    3.999472e-05    4.551111e-08
   7.649000e-01    4.010055e-05    4.065037e-05    5.498223e-07
   7.649500e-01    3.962091e-05    3.916025e-05    4.606627e-07
   7.650000e-01    3.949214e-05    3.981590e-05    3.237583e-07
   7.650500e-01    3.952957e-05    3.904104e-05    4.885296e-07
   7.651000e-01    3.924145e-05    3.862381e-05    6.176379e-07
   7.651500e-01    3.971555e-05    3.892183e-05    7.937124e-07
   7.652000e-01    3.972997e-05    3.963709e-05    9.287760e-08
   7.652500e-01    3.953802e-05    3.993511e-05    3.970963e-07
   7.653000e-01    3.904469e-05    3.892183e-05    1.228618e-07
   7.653500e-01    3.917017e-05    3.892183e-05    2.483357e-07
   7.654000e-01    3.883593e-05    3.921986e-05    3.839305e-07
   7.654500e-01    3.878702e-05    3.927946e-05    4.924441e-07
   7.655000e-01    3.936616e-05    3.963709e-05    2.709312e-07
   7.655500e-01    3.960477e-05    3.927946e-05    3.253044e-07
   7.656000e-01    3.953263e-05    3.892183e-05    6.107985e-07
   7.656500e-01    3.820562e-05    3.904104e-05    8.354218e-07
   7.657000e-01    3.843588e-05    3.874302e-05    3.071364e-07
   7.657500e-01    3.883222e-05    3.838539e-05    4.468238e-07
   7.658000e-01    3.841113e-05    3.921986e-05    8.087263e-07
   7.658500e-01    3.861803e-05    3.892183e-05    3.038003e-07
   7.659000e-01    3.863335e-05    3.862381e-05    9.542418e-09
   7.659500e-01    3.868059e-05    3.761053e-05    1.070061e-06
   7.660000e-01    3.853111e-05    3.850460e-05    2.650631e-08
   7.660500e-01    3.792694e-05    3.862381e-05    6.968658e-07
   7.661000e-01    3.842756e-05    3.761053e-05    8.170282e-07
   7.661500e-01    3.825971e-05    3.772974e-05    5.299698e-07
   7.662000e-01    3.858567e-05    3.790855e-05    6.771152e-07
   7.662500e-01    3.824315e-05    3.838539e-05    1.422450e-07
   7.663000e-01    3.839442e-05    3.743172e-05    9.627001e-07
   7.663500e-01    3.790210e-05    3.767014e-05    2.319612e-07
   7.664000e-01    3.753595e-05    3.820658e-05    6.706287e-07
   7.664500e-01    3.779768e-05    3.838539e-05    5.877155e-07
   7.665000e-01    3.761439e-05    3.707409e-05    5.403053e-07
   7.665500e-01    3.771624e-05    3.802776e-05    3.115201e-07
   7.666000e-01    3.735816e-05    3.784895e-05    4.907888e-07
   7.666500e-01    3.776203e-05    3.731251e-05    4.495232e-07
   7.667000e-01    3.736322e-05    3.790855e-05    5.453294e-07
   7.667500e-01    3.725979e-05    3.743172e-05    1.719272e-07
   7.668000e-01    3.752061e-05    3.767014e-05    1.495282e-07
   7.668500e-01    3.711283e-05    3.755093e-05    4.380927e-07
   7.669000e-01    3.733285e-05    3.778934e-05    4.564899e-07
   7.669500e-01    3.721209e-05    3.695488e-05    2.572087e-07
   7.670000e-01    3.774890e-05    3.725290e-05    4.959984e-07
   7.670500e-01    3.687203e-05    3.749132e-05    6.192931e-07
   7.671000e-01    3.688674e-05    3.749132e-05    6.045775e-07
   7.671500e-01    3.690779e-05    3.671646e-05    1.913249e-07
   7.672000e-01    3.709464e-05    3.659725e-05    4.973881e-07
   7.672500e-01    3.695555e-05    3.653765e-05    4.179019e-07
   7.673000e-01    3.698225e-05    3.725290e-05    2.706547e-07
   7.673500e-01    3.666809e-05    3.647804e-05    1.900444e-07
   7.674000e-01    3.651969e-05    3.719330e-05    6.736045e-07
   7.674500e-01    3.677133e-05    3.576279e-05    1.008539e-06
   7.675000e-01    3.644784e-05    3.647804e-05    3.020250e-08
   7.675500e-01    3.676693e-05    3.719330e-05    4.263638e-07
   7.676000e-01    3.676003e-05    3.683567e-05    7.564086e-08
   7.676500e-01    3.736588e-05    3.719330e-05    1.725821e-07
   7.677000e-01    3.624500e-05    3.612041e-05    1.245826e-07
   7.677500e-01    3.669053e-05    3.618002e-05    5.105139e-07
   7.678000e-01    3.612065e-05    3.665686e-05    5.362090e-07
   7.678500e-01    3.640587e-05    3.701448e-05    6.086193e-07
   7.679000e-01    3.588818e-05    3.600121e-05    1.130211e-07
   7.679500e-01    3.552127e-05    3.641844e-05    8.971656e-07
   7.680000e-01    3.675053e-05    3.612041e-05    6.301198e-07
   7.680500e-01    3.586557e-05    3.618002e-05    3.144523e-07
   7.681000e-01    3.548897e-05    3.594160e-05    4.526300e-07
   7.681500e-01    3.634720e-05    3.612041e-05    2.267843e-07
   7.682000e-01    3.545253e-05    3.582239e-05    3.698624e-07
   7.682500e-01    3.554304e-05    3.701448e-05    1.471446e-06
   7.683000e-01    3.578425e-05    3.570318e-05    8.106872e-08
   7.683500e-01    3.522249e-05    3.582239e-05    5.999063e-07
   7.684000e-01    3.637603e-05    3.558397e-05    7.920571e-07
   7.684500e-01    3.565369e-05    3.647804e-05    8.243514e-07
   7.685000e-01    3.570442e-05    3.594160e-05    2.371853e-07
   7.685500e-01    3.540265e-05    3.576279e-05    3.601417e-07
   7.686000e-01    3.562406e-05    3.480911e-05    8.149473e-07
   7.686500e-01    3.599611e-05    3.612041e-05    1.243025e-07
   7.687000e-01    3.617607e-05    3.522635e-05    9.497235e-07
   7.687500e-01    3.591060e-05    3.540516e-05    5.054426e-07
   7.688000e-01    3.484208e-05    3.558397e-05    7.418967e-07
   7.688500e-01    3.512792e-05    3.480911e-05    3.188106e-07
   7.689000e-01    3.485236e-05    3.612041e-05    1.268050e-06
   7.689500e-01    3.568107e-05    3.486872e-05    8.123534e-07
   7.690000e-01    3.475300e-05    3.510714e-05    3.541354e-07
   7.690500e-01    3.554012e-05    3.463030e-05    9.098221e-07
   7.691000e-01    3.588176e-05    3.451109e-05    1.370667e-06
   7.691500e-01    3.448149e-05    3.516674e-05    6.852497e-07
   7.692000e-01    3.417053e-05    3.504753e-05    8.769966e-07
   7.692500e-01    3.475222e-05    3.468990e-05    6.231494e-08
   7.693000e-01    3.477215e-05    3.534555e-05    5.734000e-07
   7.693500e-01    3.445086e-05    3.451109e-05    6.022674e-08
   7.694000e-01    3.489103e-05    3.522635e-05    3.353198e-07
   7.694500e-01    3.442369e-05    3.439188e-05    3.181412e-08
   7.695000e-01    3.506053e-05    3.474951e-05    3.110181e-07
   7.695500e-01    3.394048e-05    3.397465e-05    3.416426e-08
   7.696000e-01    3.465202e-05    3.474951e-05    9.748692e-08
   7.696500e-01    3.480151e-05    3.474951e-05    5.200127e-08
   7.697000e-01    3.462461e-05    3.397465e-05    6.499613e-07
   7.697500e-01    3.459815e-05    3.474951e-05    1.513581e-07
   7.698000e-01    3.378334e-05    3.397465e-05    1.913031e-07
   7.698500e-01    3.361070e-05    3.361702e-05    6.322807e-09
   7.699000e-01    3.452723e-05    3.403425e-05    4.929825e-07
   7.699500e-01    3.431020e-05    3.451109e-05    2.008928e-07
   7.700000e-01    3.412685e-05    3.415346e-05    2.660818e-08
   7.700500e-01    3.455583e-05    3.385544e-05    7.003910e-07
   7.701000e-01    3.468814e-05    3.391504e-05    7.730996e-07
   7.701500e-01    3.447909e-05    3.397465e-05    5.044385e-07
   7.702000e-01    3.348161e-05    3.367662e-05    1.950139e-07
   7.702500e-01    3.407989e-05    3.337860e-05    7.012932e-07
   7.703000e-01    3.399180e-05    3.355742e-05    4.343892e-07
   7.703500e-01    3.346028e-05    3.439188e-05    9.316027e-07
   7.704000e-01    3.357080e-05    3.379583e-05    2.250308e-07
   7.704500e-01    3.371243e-05    3.278255e-05    9.298747e-07
   7.705000e-01    3.413847e-05    3.403425e-05    1.042172e-07
   7.705500e-01    3.326939e-05    3.343821e-05    1.688204e-07
   7.706000e-01    3.353406e-05    3.427267e-05    7.386116e-07
   7.706500e-01    3.287612e-05    3.331900e-05    4.428730e-07
   7.707000e-01    3.308173e-05    3.355742e-05    4.756803e-07
   7.707500e-01    3.381213e-05    3.302097e-05    7.911585e-07
   7.708000e-01    3.314306e-05    3.319979e-05    5.673064e-08
   7.708500e-01    3.369710e-05    3.373623e-05    3.913374e-08
   7.709000e-01    3.286654e-05    3.248453e-05    3.820132e-07
   7.709500e-01    3.327399e-05    3.302097e-05    2.530214e-07
   7.710000e-01    3.274386e-05    3.284216e-05    9.829455e-08
   7.710500e-01    3.263043e-05    3.242493e-05    2.054985e-07
